"category","category_rank","product_name","brand_or_store","search_query","top_rank","top_title","top_url","blog_name","date","search_image_count","post_image_count","post_chars","headings","tone","structure"
"스포츠/레저/골프","6","여성 골프스타킹 밑트임 UV 자외선차단 테니스스타킹 쿨 여름 Y존","brand.naver.com","여성 골프스타킹 밑트임 UV 자외선차단 테니스스타킹 골프","1","자외선차단 골프스타킹 무조건 이거! 베일리화이트 15D 밑트임 추천","https://blog.naver.com/maryjane1440/224262649614","멜희","2026.04.23.","26","25","1563","","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 사진 다량"
"스포츠/레저/골프","6","여성 골프스타킹 밑트임 UV 자외선차단 테니스스타킹 쿨 여름 Y존","brand.naver.com","여성 골프스타킹 밑트임 UV 자외선차단 테니스스타킹 골프","2","여성 골프스타킹 쿨 여름 Y존 자외선차단 테니스스타킹 솔직 후기","https://blog.naver.com/picl64128/224325277649","picl64128님의블로그","1주 전","3","4","1898","배송과 디자인 / 3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"스포츠/레저/골프","6","여성 골프스타킹 밑트임 UV 자외선차단 테니스스타킹 쿨 여름 Y존","brand.naver.com","여성 골프스타킹 밑트임 UV 자외선차단 테니스스타킹 골프","3","베일리화이트 골프 테니스스타킹, 여름 자외선 완벽 차단 밑트임 후기","https://blog.naver.com/secret_own/224294309869","조금 느린 살림일기","2026.05.24.","4","4","2788","","체험형, 추천형, 비교형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"스포츠/레저/골프","7","르플렉스 골프 쿨 팔토시 등산 무봉제 여름 자외선 차단","brand.naver.com","르플렉스 골프 팔토시 등산 무봉제 여름","1","르플렉스 골프 팔토시 쿨링감과 자외선 차단 효과 4가지 특징","https://blog.naver.com/hongge5541/224331068753","내가 갖고 싶은 것만 포스팅하는 블로그","2일 전","6","6","1126","입을수록 시원한 냉감 / 부드러운 소재감 / 편안한 착용감과 핏 / 확실한 자외선 차단","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 구매 유도, 소제목 반복"
"스포츠/레저/골프","7","르플렉스 골프 쿨 팔토시 등산 무봉제 여름 자외선 차단","brand.naver.com","르플렉스 골프 팔토시 등산 무봉제 여름","2","자외선 걱정 끝내는 르플렉스 골프 쿨 팔토시 내돈내산 착용 후기","https://blog.naver.com/sunsstore/224327816813","오늘의 꿀템 정보","5일 전","7","8","1091","르플렉스 골프 쿨 팔토시 등산 무봉제 여름 자외선 차단 : 르플렉스 / 들뜸 없이 손목까지 탄탄하게 잡아주는 3D 입체 핏 / ​ ​ 사방으로 늘어나는 스판 소재라 조이는 느낌 없이 종일 편안해요. ​ / 움직일수록 더 시원해지는 강력한 냉감 효과 / ​ ​ 땀을 빠르게 흡수하고 말려주니까 끈적임 없이 뽀송함이 유지돼요. ​ / 잦은 세탁에도 보풀 없이 짱짱한 고품질 원단 / ​ ​ 세탁기 돌린 후에도 자외선 차단 기능이 그대로 유지되어 든든해요. ​ / ​ #골프팔토시 #등산토시 #여름팔토시 #자외선차단토시 ​","체험형, 추천형, 친근체","사용 장면, 구매 유도, 소제목 반복, 사진 다량"
"스포츠/레저/골프","7","르플렉스 골프 쿨 팔토시 등산 무봉제 여름 자외선 차단","brand.naver.com","르플렉스 골프 팔토시 등산 무봉제 여름","3","르플렉스 골프 쿨 팔토시, 자외선 차단 끝판왕? 가성비 대란템 솔직 후기","https://blog.naver.com/dldydgy456/224319210255","여행의 설렘과 음식의 즐거움을 담아내다","2주 전","7","8","1853","착용한 듯 안 한 듯, 무봉제의 편안함 / ​ 르플렉스 골프 쿨 팔토시 등산 무봉제 여름 자외선 차단 주요 사양 / 르플렉스 자외선차단 팔토시 / 주식회사 에스피엠에스 / 나일론, 스판덱스 / 중국산(spms) / 에어컨 켠 듯 시원한 쿨링 효과와 빠른 배송 / 취향대로 고르는 컬러와 실용적인 관리","체험형, 추천형, 정보형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"스포츠/레저/골프","8","유투스포츠 롱넥마스크 자외선차단 골프 UV99.9 페이스커버 쿨링 얼굴햇빛가리개","brand.naver.com","유투스포츠 롱넥마스크 자외선차단 골프 UV99.9 페이스커버","1","유투스포츠 롱넥마스크 쿨링 원단 야외활동 꿀팁","https://blog.naver.com/yxsfn_24tizh/224312009868","Shin 핫템","3주 전","6","7","2897","자외선 차단, 제대로 알고 사용해야 해요 / 내게 맞는 모델과 컬러 선택 가이드 / 기준을 먼저 보면 쉬워요 / 장점과 확인점 / 상황에 맞게 판단하기 좋아요 / 실제 착용감, 쾌적함의 비밀 / 이런 점들이 좋았어요","체험형, 추천형, 비교형, 친근체","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"스포츠/레저/골프","8","유투스포츠 롱넥마스크 자외선차단 골프 UV99.9 페이스커버 쿨링 얼굴햇빛가리개","brand.naver.com","유투스포츠 롱넥마스크 자외선차단 골프 UV99.9 페이스커버","2","자외선차단마스크 추천 목까지 커버되는 유투스포츠 ML2 실사용후기","https://blog.naver.com/yooja0207/224263688814","재테크마을 - N잡,부업,보험,창업,투잡,영업,온라인영업,부수입","2026.04.21.","20","20","1770","자외선차단마스크 추천 목까지 커버되는 ML2 실사용후기 / 제가 선택한 컬러와 사이즈 / 자외선차단마스크 찾는 이유 / 얼굴 + 목까지 한 번에 커버 / UV 99.9% 차단 원단 적용 / 답답하지 않은 착용감 / 디테일도 만족","체험형, 추천형, 친근체","사용 장면, 추천 대상, 소제목 반복, 사진 다량"
"스포츠/레저/골프","8","유투스포츠 롱넥마스크 자외선차단 골프 UV99.9 페이스커버 쿨링 얼굴햇빛가리개","brand.naver.com","유투스포츠 롱넥마스크 자외선차단 골프 UV99.9 페이스커버","3","유투스포츠 롱넥마스크 자외선차단 골프 쿨링 페이스커버 UV99.9 얼굴 목 햇빛가리개 남녀공용","https://blog.naver.com/fxsomehow/224299732340","찐유","2026.04.24.","7","8","2116","","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 사진 다량"
"스포츠/레저/골프","9","[3더즌] 볼빅 빅3 VIK3 프리미엄 골프공 (3피스)","smartstore.naver.com","볼빅 골프 후기","1","볼빅 콘도르 S4 골프공 필드 사용 후기","https://blog.naver.com/luckyguysmf/224255731795","골프치는 럭키가이","2026.04.22.","17","17","1735","퍼팅부터 드라이버까지 직접 써본 우레탄 골프공의 밸런스는 확실하다","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 장단점, 추천 대상, 사진 다량"
"스포츠/레저/골프","9","[3더즌] 볼빅 빅3 VIK3 프리미엄 골프공 (3피스)","smartstore.naver.com","볼빅 골프 후기","2","노티드x볼빅 러블리 슈가베어 골프공 세트 후기","https://blog.naver.com/ssiyou_ung/224320542642","SSIYOU again","2주 전","8","8","1222","​ ​ 저는 골프를 시작한 지 1년 조금 넘은 골린이인데요! ​ / 노티드x볼빅 러블리 슈가베어 골프공 4P + 볼마커 SET","추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 사진 다량"
"스포츠/레저/골프","9","[3더즌] 볼빅 빅3 VIK3 프리미엄 골프공 (3피스)","smartstore.naver.com","볼빅 골프 후기","3","볼빅 골프공 콘도르 싸게 사기 / 볼빅공장 후기","https://blog.naver.com/tisumin/224309502196","비비안나의 즐거운 일상","4주 전","10","10","354","안녕하세요 골린이 비비안나에요. ​ 충청권 라운딩 갈때마다 볼빅볼 사러 가는곳 ​ / 충청북도 음성군 대소읍 대금로 626 Tel.043)877-1916 / ​ 사실 콘도르 4피스 사러 갔지요. ​ ​ / 예전엔 토요일 와도 문이 닫혀있어서 헛수고한적도 있었지요. 3월부터는 토욜도 하네요 ​ ​ ​ / 어차피 콘도르 구입이 목적이였으니 12구에 28천원 많이 싸서 구매 여러개 겟 ㅎㅎ","체험형, 추천형, 친근체","구매 유도, 소제목 반복, 사진 다량"
"스포츠/레저/골프","10","러닝라이프 마이크로메쉬 러닝긴팔티 기능성티셔츠 롱슬리브","brand.naver.com","러닝라이프 마이크로메쉬 러닝긴팔티 기능성티셔츠 롱슬리브 러닝 티셔츠","1","추천합니다. 러닝라이프 마이크로메쉬 기능성티셔츠 쿨티 러닝티셔츠 롱슬리브","https://blog.naver.com/hana16555/224076882894","지아어멈","2025.11.15.","5","6","1049","","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 구매 유도"
"스포츠/레저/골프","10","러닝라이프 마이크로메쉬 러닝긴팔티 기능성티셔츠 롱슬리브","brand.naver.com","러닝라이프 마이크로메쉬 러닝긴팔티 기능성티셔츠 롱슬리브 러닝 티셔츠","2","뛰어난 통기성 러닝라이프 마이크로메쉬 기능성티셔츠 쿨티 러닝티셔츠 롱슬리브","https://blog.naver.com/nilliria01/224119615848","Luv스러운 만두","2025.12.23.","6","7","1051","","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 구매 유도"
"스포츠/레저/골프","10","러닝라이프 마이크로메쉬 러닝긴팔티 기능성티셔츠 롱슬리브","brand.naver.com","러닝라이프 마이크로메쉬 러닝긴팔티 기능성티셔츠 롱슬리브 러닝 티셔츠","3","다양한 컬러와 스타일 러닝라이프 마이크로메쉬 기능성티셔츠 쿨티 러닝티셔츠 롱슬리브","https://blog.naver.com/hyerim1378/224083082666","소여사의 소소한행복 일상","2025.11.21.","8","9","1065","","추천형, 정보형, 비교형, 친근체","사용 장면, 장단점, 사진 다량"
"패션/잡화/의류","1","삼성 비스포크AI에어드레서 대용량 DF24CB9900DR 상의5~9벌 공간제습기 의류청정기","삼성공식파트너 우주","삼성공식파트너 우주 비스포크AI에어드레서 DF24CB9900DR 상의5~9벌 제습기","1","삼성 비스포크 AI 에어드레서 DF24CB9900DR 장단점 정리 (+솔직 개인 후기)","https://blog.naver.com/terrydayblog/224325934540","테리정보 Terryinfo","1주 전","2","2","4351","삼성 비스포크 AI 에어드레서 DF24CB9900DR 장단점 정리 (+솔직 개인 후기) ​ / 삼성 비스포크 AI 에어드레서 DF24CB9900DR / 매일 아침 출근길이 스트레스였던 우리 집의 고민 / 타사 제품 다 비교해 보고 결국 &#x27;이것&#x27;을 선택한 이유 / 삼성 비스포크 AI 에어드레서 DF24CB9900DR / 대용량 스펙과 생각지도 못한 신의 한 수 기능 / 삼겹살 냄새부터 칼주름까지, 리얼 사용 변화 / 삼성 감사 페스티벌 역대급 타이밍, 망설이면 손해인 이유","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 구매 유도, 소제목 반복"
"패션/잡화/의류","1","삼성 비스포크AI에어드레서 대용량 DF24CB9900DR 상의5~9벌 공간제습기 의류청정기","삼성공식파트너 우주","삼성공식파트너 우주 비스포크AI에어드레서 DF24CB9900DR 상의5~9벌 제습기","2","삼성 비스포크 에어드레서 3~5벌&middot;5~9벌 비교, 큰 모델이 항상 답은 아닙니다","https://blog.naver.com/techroutine/224325634334","테리정보 Terryinfo","1주 전","7","7","1725","삼성 비스포크 에어드레서 3~5벌·5~9벌 비교, 큰 모델이 항상 답은 아닙니다 / 두 모델의 차이는 용량보다 쓰는 방식입니다 / DF18CB8600DR / DF24CB9900DR / 상의 3~5벌·하의 1벌 / 상의 5~9벌·하의 5벌 / 외출복을 매일 조금씩 관리 / 가족 외출복을 모아 관리","추천형, 정보형, 비교형, 친근체","결론/요약, 사용 장면, 장단점, 추천 대상, 소제목 반복"
"패션/잡화/의류","1","삼성 비스포크AI에어드레서 대용량 DF24CB9900DR 상의5~9벌 공간제습기 의류청정기","삼성공식파트너 우주","삼성공식파트너 우주 비스포크AI에어드레서 DF24CB9900DR 상의5~9벌 제습기","3","삼성 에어드레서 DF24CB9900DR, 드레스룸 필수 가전일까?","https://blog.naver.com/love_jjoono/224319020673","워드프레스 연구화","2주 전","10","10","1682","넉넉한 대용량이 가장 먼저 눈에 들어와요 / 듀얼 에어워시와 제트스팀이 적용됐어요 / 공간제습 기능까지 활용할 수 있어요 / AI 기능으로 사용이 편해졌어요 / 인테리어까지 고려한 비스포크 디자인","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 소제목 반복, 사진 다량"
"패션/잡화/의류","2","나이키 기능성 스우시 드라이핏 레전드 반팔 티셔츠","smartstore.naver.com","나이키 기능성 스우시 드라이핏 레전드 반팔 티셔츠","1","나이키 반팔티 드라이핏 기능성 반팔 스우시 러닝 프로 레전드 티셔츠","https://blog.naver.com/itempick8/224331761411","아이템픽","1일 전","4","5","2616","상품 자세히 보기 https://naver.me/52a4Dtiu / 나이키 기능성 스우시 드라이핏은 조건을 먼저 보고 고르는 게 좋아요. ​","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","2","나이키 기능성 스우시 드라이핏 레전드 반팔 티셔츠","smartstore.naver.com","나이키 기능성 스우시 드라이핏 레전드 반팔 티셔츠","2","나이키 기능성 긴팔 스우시 레전드 티셔츠 블랙, 남성 드라이핏으로 쾌적하게","https://blog.naver.com/heightkl/224253186274","heightkl님의 블로그","2026.04.15.","4","4","1068","1위 나이키 기능성 긴팔 스우시 레전드 티셔츠 블랙 / 나이키 기능성 긴팔 스우시 레전드 티셔츠 블랙 긴팔 레전드 확인하기 / 2위 나이키 드라이핏 기능성 순면 반팔티셔츠 / 나이키 드라이핏 기능성 순면 반팔티셔츠 드라이핏 반팔 바로가기 / 3위 나이키 파크 스우시 드라이 핏 반팔티 / 나이키 파크 스우시 드라이 핏 반팔티 파크 스우시 자세히 보기","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 추천 대상, 구매 유도, 소제목 반복"
"패션/잡화/의류","2","나이키 기능성 스우시 드라이핏 레전드 반팔 티셔츠","smartstore.naver.com","나이키 기능성 스우시 드라이핏 레전드 반팔 티셔츠","3","2026 나이키 반팔티 드라이핏 기능성 반팔 스우시 러닝 프로 레전드 티셔츠 추천 후기","https://blog.naver.com/sunsetletter/224289342014","sunsetletter l글과일상","2026.05.18.","4","4","2051","","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","3","1+1 오로꼬 여름 퓨어쇼츠 5인치 나일론 반바지 밴딩 숏 팬츠","smartstore.naver.com","오로꼬 여름 퓨어쇼츠 나일론 반바지 밴딩 바지","1","오로꼬 5인치 퓨어쇼츠 직접 써보니 여름 반바지로 이만한 게 없네","https://blog.naver.com/super_522/224332595298","100프로 무료주식","5시간 전","4","5","1975","배송과 첫인상 / 3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","3","1+1 오로꼬 여름 퓨어쇼츠 5인치 나일론 반바지 밴딩 숏 팬츠","smartstore.naver.com","오로꼬 여름 퓨어쇼츠 나일론 반바지 밴딩 바지","2","오로꼬 여름 퓨어쇼츠 한 달 사용기 간단평","https://blog.naver.com/hurryai29/224331276561","보디프로필일기","1일 전","15","16","2351","여름 반바지에 꽂힌 이유 / 첫인상과 디자인 / 착용감과 활동성 / 데이트와 외출 스타일링 / 출근길과 평일 활용 / 세탁과 관리 팁 / 통풍과 기후 적응력 / 이전 제품과의 비교","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"패션/잡화/의류","3","1+1 오로꼬 여름 퓨어쇼츠 5인치 나일론 반바지 밴딩 숏 팬츠","smartstore.naver.com","오로꼬 여름 퓨어쇼츠 나일론 반바지 밴딩 바지","3","1+1 오로꼬 5인치 퓨어쇼츠 여름 반바지 직접 써보니","https://blog.naver.com/netherlnder35611/224331349975","netherlnder35611님의 블로그","1일 전","4","5","826","배송과 첫인상","체험형, 추천형, 친근체","언박싱, 사용 장면, 추천 대상, 구매 유도"
"패션/잡화/의류","4","[해원 PICK]실크핏 모던 반팔 긴바지 파자마 세트 커플잠옷 여름 홈웨어","brand.naver.com","실크핏 모던 반팔 긴바지 파자마 커플잠옷 바지","1","실크핏 모던 반팔 긴바지 파자마 여름 홈웨어 후기","https://blog.naver.com/effectully29041/224331369499","effectully29041님의 블로그","1일 전","4","5","1020","배송과 첫인상","체험형, 추천형, 친근체","언박싱, 사용 장면, 추천 대상, 구매 유도"
"패션/잡화/의류","4","[해원 PICK]실크핏 모던 반팔 긴바지 파자마 세트 커플잠옷 여름 홈웨어","brand.naver.com","실크핏 모던 반팔 긴바지 파자마 커플잠옷 바지","2","실크핏 모던 반팔 긴바지 파자마 세트 직접 써본 후기","https://blog.naver.com/pennnt86549/224332616021","pennnt86549님의 블로그","5시간 전","3","4","1362","3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 구매 유도"
"패션/잡화/의류","4","[해원 PICK]실크핏 모던 반팔 긴바지 파자마 세트 커플잠옷 여름 홈웨어","brand.naver.com","실크핏 모던 반팔 긴바지 파자마 커플잠옷 바지","3","실크핏 모던 반팔 긴바지 파자마 세트 직접 써본 솔직 사용기","https://blog.naver.com/infltble42363/224331273570","infltble42363님의 블로그","1일 전","4","5","1567","배송과 첫인상 / 3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","5","쿨 에어 드라이 냉감 기능성 통기성 티셔츠 3팩 2팩","brand.naver.com","에어 드라이 냉감 기능성 통기성 티셔츠","1","여름에 필수인 쿨 에어 드라이 기능성 티셔츠 3팩 사용 후기","https://blog.naver.com/gosaidsau2/224330178494","gosaidsau2님의블로그","2일 전","3","4","822","쾌적한 여름을 위해 / 착용감과 통기성 / 착用了 개인적인 소감 / 여름 필수 아이템으로 추천 / #기능성의류 #쿨티셔츠 #일상복 #쾌적한착용감","체험형, 추천형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"패션/잡화/의류","5","쿨 에어 드라이 냉감 기능성 통기성 티셔츠 3팩 2팩","brand.naver.com","에어 드라이 냉감 기능성 통기성 티셔츠","2","대박 쿨 에어 드라이 냉감 티셔츠 입어보니","https://blog.naver.com/finegrab72/224327877896","전원생활일기","5일 전","10","11","1608","간단한 소개와 구매 계기 / 첫인상과 디자인 / 소재와 스펙 한눈에 / 착용감과 냉감 체감 / 통기성 실사용 테스트 / 세탁 후 관리와 내구성 / 세 가지 사용 상황 보고 / 이전 제품과의 현실 비교","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"패션/잡화/의류","5","쿨 에어 드라이 냉감 기능성 통기성 티셔츠 3팩 2팩","brand.naver.com","에어 드라이 냉감 기능성 통기성 티셔츠","3","기능성 통기성 티셔츠로 여름 준비","https://blog.naver.com/oldcbw0201/224022341592","초코연금술사","2025.09.26.","3","2","982","출처:네이버커넥트이미지","추천형, 비교형, 친근체","사용 장면, 장단점"
"패션/잡화/의류","6","아이러브티셔츠 제작 단체 여행 소량 프린팅","smartstore.naver.com","아이러브티셔츠 제작 단체 여행 소량 프린팅 티셔츠","1","아이러브티셔츠 단체여행 소량 프린팅 가격 체감 사용기","https://blog.naver.com/chgrin94789/224329994749","chgrin94789님의 블로그","3일 전","5","6","754","N개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","6","아이러브티셔츠 제작 단체 여행 소량 프린팅","smartstore.naver.com","아이러브티셔츠 제작 단체 여행 소량 프린팅 티셔츠","2","아이러브티셔츠 단체 여행 소량 프린팅 직접 써본 후기","https://blog.naver.com/irreversible83176/224330999572","irreversible83176님의 블로그","2일 전","6","7","1767","배송과 첫인상 / 3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","6","아이러브티셔츠 제작 단체 여행 소량 프린팅","smartstore.naver.com","아이러브티셔츠 제작 단체 여행 소량 프린팅 티셔츠","3","아이러브티셔츠 단체 여행 소량 프린팅 솔직 후기","https://blog.naver.com/culete61590/224331230666","culete61590님의 블로그","1일 전","5","6","1957","배송과 첫인상 / 3개월 사용 후 느낀 장점들","추천형, 비교형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","7","[클라비스][[3pcs 개별구매] 쿨셋업 뷔스티에/티셔츠/나일론 팬츠 SET","brand.naver.com","쿨셋업 뷔스티에 티셔츠 나일론 팬츠 SET","1","에잇세컨즈(8SECONDS) 25 FW 입어보기 | 158cm 키작녀 후기 | 광고아님 | 가을코디 추천","https://blog.naver.com/whs6222/224030031282","좋아하는 것을 계속 좋아하세요","2025.10.02.","100","354","11286","키 157~158cm / 체중 47kg / 상체보다 하체에 살집 있는 편 / ​ 📮 에잇세컨즈(8seconds) 입어보기 💌 ​ / ​ ​ ​ 1️⃣ / ✔️ 티셔츠 비침 정도 / ​ 하의는 버클과 단추, 이중잠금 ! ​ / ✔️ 핏, 기장 / ✔️ 뒷모습 / 기장감","추천형, 정보형, 친근체","사용 장면, 추천 대상, 소제목 반복, 사진 다량"
"패션/잡화/의류","7","[클라비스][[3pcs 개별구매] 쿨셋업 뷔스티에/티셔츠/나일론 팬츠 SET","brand.naver.com","쿨셋업 뷔스티에 티셔츠 나일론 팬츠 SET","2","flea market","https://blog.naver.com/yoovely1124/224284482093","YOUVE","2026.05.13.","69","175","6746","​ ​ 13. 골지 이너 나시 올리브 촬영제품 10000 / ​ 18. 에잇세컨즈 미디 스커트 블랙 s 49900->20000 ​ / ​ ​ 27. 트루 폴딩 와이드팬츠 (아이보리) 1회 착용 거의새상품 29000->15000 ​ / ​ https://applink.a-bly.com/fso027 / ​ ​ ​ 31. 세인 스트라이프 셔츠 촬영제품 핑크 소라 54000->35000 ​ / ​ ​ ​ ​ ​ ​ / ​ ​ ​ 55. 리본 스트링 블라우스 (올리브) 촬영제품 49000->20000 ​ / ​ ​ ​ ​ 72 . 베이지무드 스트라이프 탑 3만원대 -> 10000 ​","체험형, 정보형, 친근체","언박싱, 사용 장면, 구매 유도, 소제목 반복, 사진 다량"
"패션/잡화/의류","7","[클라비스][[3pcs 개별구매] 쿨셋업 뷔스티에/티셔츠/나일론 팬츠 SET","brand.naver.com","쿨셋업 뷔스티에 티셔츠 나일론 팬츠 SET","3","지오다노 쿨데님 및 여성 나일론 셔츠 자켓(여름 셋업용) 2종","https://blog.naver.com/jee_eee/223862480419","기로그","2025.05.12.","21","21","5545","여름 셋업 등 신상 가득 지오다노 / GIORDANO / 여름 청바지 &#x27;쿨데님&#x27; 05415549 / 05415549 / 여자 반팔 셔츠 자켓 05375518 / 05375518 / 스트링으로 코디 재미 UP / 나일론 여성 셔츠 자켓 05375517","체험형, 추천형, 친근체","결론/요약, 사용 장면, 추천 대상, 소제목 반복, 사진 다량"
"패션/잡화/의류","8","베이직하우스 면 30수 뉴스탠다드 레귤러핏 무지 라운드 반팔 티셔츠 3팩","brand.naver.com","베이직하우스 뉴스탠다드 레귤러핏 무지 라운드 반팔 티셔츠","1","베이직하우스 면 소재의 편안한 레귤러핏 반팔 티셔츠","https://blog.naver.com/wareiil75/224328471152","물감탐색자","4일 전","3","5","1326","출처-브랜드 커넥트 상품이미지","추천형, 정보형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","8","베이직하우스 면 30수 뉴스탠다드 레귤러핏 무지 라운드 반팔 티셔츠 3팩","brand.naver.com","베이직하우스 뉴스탠다드 레귤러핏 무지 라운드 반팔 티셔츠","2","베이직하우스 면 소재의 편안한 레귤러핏 반팔 티셔츠","https://blog.naver.com/wfmttqgq68/224328438217","우산창고지기","5일 전","4","6","1376","리룩으로 활용할 수 있으며, 청바지나 반바지와 매치해도 좋습니다. ​ / 출처-브랜드 커넥트 / ​ 다양한 연령대의 남성들에게 잘 어울리며, 일상에서 자주 활용할 수 있는 티셔츠로 추천합니다. ​","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"패션/잡화/의류","8","베이직하우스 면 30수 뉴스탠다드 레귤러핏 무지 라운드 반팔 티셔츠 3팩","brand.naver.com","베이직하우스 뉴스탠다드 레귤러핏 무지 라운드 반팔 티셔츠","3","베이직하우스 면 30수 뉴스탠다드레귤러핏 무지 라운드 반팔 티셔츠3팩 후기와 추천 이야기","https://blog.naver.com/sihooni86/224296613910","제리의 멋진세상","2026.05.26.","7","7","1390","“ 이 포스팅은 네이버 쇼핑 커넥트 활동의 일환으로, 판매 발생 시 수수료를 제공받습니다. ” ​ ​ / 내추럴한 핏감과 편안한 착용감이 좋아요 / 심플하지만 다양한 스타일에 잘 어울려요 / 3팩 구성이라 가성비까지 챙길 수 있어요 / 내구성도 생각보다 탄탄해서 오래 입을 수 있어요 / 일상 속 작은 행복, 베이직한 티셔츠가 주는 편안함 / ✔ 가성비 좋은 3팩 구성 / ✔ 편안한 레귤러핏","추천형, 친근체","사용 장면, 추천 대상, 구매 유도, 소제목 반복"
"패션/잡화/의류","9","비스트모드 럭비져지 헬스 짐웨어 오버핏 티셔츠 메쉬 반팔티 BSMD","brand.naver.com","비스트모드 럭비져지 헬스 짐웨어 오버핏 티셔츠","1","비스트모드 럭비져지 헬스 짐웨어 오버핏 티셔츠 BSMD 솔직 사용 후기","https://blog.naver.com/hppening52880/224332436412","헤프닝","12시간 전","4","5","1380","3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도"
"패션/잡화/의류","9","비스트모드 럭비져지 헬스 짐웨어 오버핏 티셔츠 메쉬 반팔티 BSMD","brand.naver.com","비스트모드 럭비져지 헬스 짐웨어 오버핏 티셔츠","2","비스트모드 럭비져지 헬스짐웨어 BSMD 직접 써본 솔직 사용기","https://blog.naver.com/smoyed86441/224332453770","smoyed86441님의 블로그","11시간 전","3","4","1461","배송과 첫인상","체험형, 추천형, 친근체","언박싱, 사용 장면, 추천 대상, 구매 유도"
"패션/잡화/의류","9","비스트모드 럭비져지 헬스 짐웨어 오버핏 티셔츠 메쉬 반팔티 BSMD","brand.naver.com","비스트모드 럭비져지 헬스 짐웨어 오버핏 티셔츠","3","비스트모드 럭비져지 티셔츠 직접 써본 솔직 후기","https://blog.naver.com/hear_bell88161/224331844769","hear_bell88161님의 블로그","1일 전","4","5","666","배송과 첫인상","체험형, 추천형, 친근체","언박싱, 사용 장면, 장단점"
"패션/잡화/의류","10","나이키 기능성 운동 반팔티 드라이핏 스우시 시원한 냉감 반팔티셔츠","smartstore.naver.com","나이키 기능성 운동 반팔티 드라이핏 스우시 티셔츠","1","나이키 반팔티 로고 반팔 디자인 드라이핏 여름 운동복 기능성 웨어 리뷰","https://blog.naver.com/coolps8/224317939328","마성훈","3주 전","26","25","3288","NIKE BRAND / DAILY LOOK INFO / 하이버스 드라이 핏 UV 버서타일 티셔츠 / NIKE DRY-FIT","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 구매 유도, 소제목 반복, 사진 다량"
